Date,day_of_week,is_weekend,festival,aqi,temperature_c,accident_count,patient_count,bed_count,advisory,most_required_med_category,staff_required_total,staff_required_details,Antibiotic,Analgesic,Antipyretic,Respiratory,Cardiovascular,Diabetes,Gastrointestinal,Anti-allergic,ORS,PPE
2019-11-16,5,1,None,115,28,21,271,283,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",48,76,19,26,11,15,25,10,15,228
2019-11-17,6,1,None,205,28,34,198,260,Air Quality Alert: masks recommended; increase respiratory stock,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",45,95,37,34,3,15,13,2,8,201
2019-11-18,0,0,None,258,27,17,184,238,Air Quality Alert: masks recommended; increase respiratory stock,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",47,47,19,28,8,13,9,6,8,147
2019-11-19,1,0,None,208,27,22,277,234,Air Quality Alert: masks recommended; increase respiratory stock,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",50,86,41,34,5,9,16,6,10,231
2019-11-20,2,0,None,317,26,15,253,247,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",53,60,32,34,2,7,13,8,25,207
2019-11-21,3,0,None,339,27,11,265,277,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",39,45,39,31,10,10,15,5,14,228
2019-11-22,4,0,None,195,28,23,275,280,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",70,67,41,31,10,11,20,6,15,256
2019-11-23,5,1,None,220,27,27,344,313,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,73,"{""nurses"":43,""doctors"":18,""support"":12}",77,109,53,46,13,12,15,10,13,256
2019-11-24,6,1,None,101,27,22,164,272,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",31,52,20,19,6,7,10,4,10,153
2019-11-25,0,0,None,202,26,18,267,271,Air Quality Alert: masks recommended; increase respiratory stock,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",55,72,25,27,10,13,16,6,12,227
2019-11-26,1,0,None,280,26,24,311,265,Air Quality Alert: masks recommended; increase respiratory stock,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",55,92,39,41,8,12,24,2,14,245
2019-11-27,2,0,None,50,27,24,209,285,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",52,71,25,20,4,3,18,4,12,186
2019-11-28,3,0,None,234,27,31,285,292,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",61,79,34,40,13,10,17,8,17,270
2019-11-29,4,0,None,142,27,19,220,252,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",55,58,24,16,4,6,14,5,11,174
2019-11-30,5,1,None,328,28,16,306,281,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",65,75,46,45,15,10,18,8,8,248
2019-12-01,6,1,None,299,28,20,327,300,Air Quality Alert: masks recommended; increase respiratory stock,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",61,83,45,50,13,9,18,8,17,253
2019-12-02,0,0,None,165,28,24,272,322,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",61,63,28,40,3,5,14,6,18,222
2019-12-03,1,0,None,307,28,19,278,309,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",73,73,37,35,10,6,16,6,15,251
2019-12-04,2,0,None,200,28,22,235,285,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",51,60,36,19,9,11,22,5,10,188
2019-12-05,3,0,None,127,28,15,282,283,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",48,76,26,25,7,8,15,4,11,246
2019-12-06,4,0,None,189,28,9,229,267,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",50,56,35,22,5,9,20,8,12,171
2019-12-07,5,1,None,192,26,13,210,261,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",48,55,24,23,5,12,18,3,12,204
2019-12-08,6,1,None,111,26,20,259,242,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",56,67,28,17,9,8,20,1,10,232
2019-12-09,0,0,None,217,27,15,322,287,Air Quality Alert: masks recommended; increase respiratory stock,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",70,75,41,51,7,12,16,11,7,260
2019-12-10,1,0,None,230,27,17,345,321,Air Quality Alert: masks recommended; increase respiratory stock,PPE,74,"{""nurses"":44,""doctors"":18,""support"":12}",83,83,53,43,7,16,11,8,16,263
2019-12-11,2,0,None,127,26,22,245,324,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",47,77,24,14,13,8,19,7,16,221
2019-12-12,3,0,None,508,26,21,413,359,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,87,"{""nurses"":52,""doctors"":21,""support"":14}",92,103,51,75,6,18,24,9,17,354
2019-12-13,4,0,None,700,25,24,407,374,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,86,"{""nurses"":51,""doctors"":21,""support"":14}",74,113,47,98,12,14,28,6,23,327
2019-12-14,5,1,None,464,24,23,468,457,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,98,"{""nurses"":59,""doctors"":24,""support"":15}",109,99,73,86,14,25,24,10,22,417
2019-12-15,6,1,None,255,24,16,264,402,Air Quality Alert: masks recommended; increase respiratory stock,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",50,85,28,30,11,17,10,9,11,226
2019-12-16,0,0,None,60,25,19,200,322,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",58,71,22,17,2,13,14,6,9,175
2019-12-17,1,0,None,160,26,26,269,254,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",72,80,22,39,8,8,18,4,15,236
2019-12-18,2,0,None,139,26,28,261,255,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",50,76,32,26,7,7,15,5,18,237
2019-12-19,3,0,None,292,26,25,353,307,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,76,"{""nurses"":45,""doctors"":18,""support"":13}",73,98,64,36,10,15,20,6,14,306
2019-12-20,4,0,None,262,25,15,345,331,Air Quality Alert: masks recommended; increase respiratory stock,PPE,74,"{""nurses"":44,""doctors"":18,""support"":12}",68,80,47,51,10,15,16,3,20,298
2019-12-21,5,1,None,134,26,27,273,349,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",71,76,34,34,4,11,18,5,21,244
2019-12-22,6,1,None,181,26,25,314,337,Normal,PPE,68,"{""nurses"":40,""doctors"":16,""support"":12}",64,96,35,36,10,15,21,8,15,267
2019-12-23,0,0,None,362,27,17,365,335,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,78,"{""nurses"":46,""doctors"":19,""support"":13}",75,81,51,64,7,26,28,4,23,289
2019-12-24,1,0,None,206,26,22,278,336,Air Quality Alert: masks recommended; increase respiratory stock,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",68,74,28,40,10,12,9,5,13,223
2019-12-25,2,0,Christmas,94,27,13,262,321,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",53,60,32,32,17,11,15,3,17,235
2019-12-26,3,0,None,221,26,21,221,277,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",70,73,38,27,4,13,16,6,11,183
2019-12-27,4,0,None,211,24,18,298,280,Air Quality Alert: masks recommended; increase respiratory stock,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",62,68,38,34,10,16,22,9,12,255
2019-12-28,5,1,None,181,25,26,257,274,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",69,81,29,33,7,8,18,5,18,254
2019-12-29,6,1,None,225,25,33,224,272,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",52,59,29,26,8,8,10,4,17,218
2019-12-30,0,0,None,149,24,17,336,290,Normal,PPE,71,"{""nurses"":42,""doctors"":17,""support"":12}",75,79,47,31,14,14,24,5,17,287
2019-12-31,1,0,None,152,23,26,255,292,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",58,87,26,37,3,11,17,1,11,190
2020-01-01,2,0,None,60,21,23,172,267,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",45,64,24,13,11,12,9,5,9,141
2020-01-02,3,0,None,268,22,24,189,215,Air Quality Alert: masks recommended; increase respiratory stock,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",41,52,22,16,3,5,9,4,11,159
2020-01-03,4,0,None,359,22,22,312,231,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",67,94,41,56,9,21,24,7,13,244
2020-01-04,5,1,None,320,22,23,237,263,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",35,66,24,22,11,5,14,4,7,202
2020-01-05,6,1,None,221,23,19,236,274,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",52,51,22,35,10,8,8,9,14,205
2020-01-06,0,0,None,179,25,11,269,260,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",33,50,25,28,9,13,14,4,13,214
2020-01-07,1,0,None,246,24,24,226,265,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",47,71,32,36,3,7,12,8,13,232
2020-01-08,2,0,None,166,24,18,250,268,Normal,PPE,55,"{""nurses"":32,""doctors"":13,""support"":10}",42,67,21,33,3,9,14,5,13,186
2020-01-09,3,0,None,171,23,21,227,253,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",43,61,34,29,8,11,8,5,9,194
2020-01-10,4,0,None,309,24,22,215,238,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",50,67,18,23,11,12,15,2,4,173
2020-01-11,5,1,None,112,26,27,282,259,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",63,68,40,23,6,16,15,7,18,213
2020-01-12,6,1,None,288,25,17,252,264,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",58,69,40,39,4,10,18,5,13,190
2020-01-13,0,0,None,60,24,17,194,250,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",52,65,31,23,2,8,9,6,9,155
2020-01-14,1,0,None,508,23,19,312,271,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",51,77,42,65,9,18,17,2,16,254
2020-01-15,2,0,None,304,22,19,204,245,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",42,44,26,33,11,5,14,2,9,173
2020-01-16,3,0,None,212,20,21,260,268,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",47,88,23,22,5,16,21,4,18,247
2020-01-17,4,0,None,265,20,31,236,244,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",58,82,29,32,7,8,15,5,12,219
2020-01-18,5,1,None,165,21,18,229,262,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",42,45,28,33,9,10,8,10,6,164
2020-01-19,6,1,None,205,23,19,201,238,Air Quality Alert: masks recommended; increase respiratory stock,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",44,53,27,27,4,6,14,5,15,171
2020-01-20,0,0,None,331,24,11,190,227,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",28,58,20,32,7,12,14,4,11,157
2020-01-21,1,0,None,241,24,18,248,231,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",58,58,26,33,5,7,14,10,9,200
2020-01-22,2,0,None,216,24,29,223,233,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",58,74,30,30,7,6,11,1,8,201
2020-01-23,3,0,None,142,26,16,202,231,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",58,57,15,19,9,11,12,2,6,172
2020-01-24,4,0,None,85,26,21,216,229,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",50,68,26,21,5,13,21,5,6,190
2020-01-25,5,1,None,123,25,28,173,217,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",48,58,18,16,4,8,13,2,3,166
2020-01-26,6,1,RepublicDay,184,25,28,225,210,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",45,55,33,24,0,15,10,12,7,190
2020-01-27,0,0,None,154,24,21,218,211,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",51,56,29,22,8,13,17,6,6,185
2020-01-28,1,0,None,60,23,25,149,208,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",59,51,21,10,6,3,11,3,7,153
2020-01-29,2,0,None,409,22,22,260,216,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",56,79,39,43,11,11,18,2,15,212
2020-01-30,3,0,None,129,21,24,206,211,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",51,52,34,26,6,8,10,7,9,185
2020-01-31,4,0,None,124,21,15,229,244,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",51,49,28,33,6,11,13,4,9,197
2020-02-01,5,1,None,293,22,28,239,244,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",52,60,19,40,6,10,16,5,10,226
2020-02-02,6,1,None,224,23,21,242,245,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",53,81,23,34,6,7,19,1,14,215
2020-02-03,0,0,None,403,23,13,235,251,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",48,71,38,41,12,7,18,4,11,176
2020-02-04,1,0,None,260,23,16,261,263,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",59,74,26,36,6,7,21,4,8,207
2020-02-05,2,0,None,133,23,21,210,250,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",51,63,26,25,4,11,23,4,10,177
2020-02-06,3,0,None,269,23,27,241,246,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",71,63,29,29,7,9,16,4,10,237
2020-02-07,4,0,None,120,22,24,184,228,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",51,51,18,23,11,8,15,3,13,177
2020-02-08,5,1,None,151,23,24,206,224,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",49,75,23,19,7,10,11,5,11,187
2020-02-09,6,1,None,105,25,27,205,211,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",39,81,24,19,5,10,6,5,9,183
2020-02-10,0,0,None,211,26,22,236,233,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",53,58,29,26,7,17,14,4,19,176
2020-02-11,1,0,None,249,27,15,199,228,Air Quality Alert: masks recommended; increase respiratory stock,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",44,52,33,24,3,4,23,2,8,175
2020-02-12,2,0,None,573,28,25,203,219,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",58,56,21,38,7,12,19,6,11,162
2020-02-13,3,0,None,259,28,20,163,199,Air Quality Alert: masks recommended; increase respiratory stock,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",31,33,16,14,7,4,5,3,15,147
2020-02-14,4,0,None,137,28,20,184,201,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",44,55,21,18,6,9,10,3,9,150
2020-02-15,5,1,None,144,26,25,163,186,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",37,38,19,17,6,9,10,3,7,135
2020-02-16,6,1,None,154,25,16,190,192,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",41,45,16,25,8,14,13,4,11,156
2020-02-17,0,0,None,157,26,22,171,184,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",39,65,27,16,6,8,11,4,9,129
2020-02-18,1,0,None,149,27,22,204,206,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",45,64,13,27,4,11,16,3,12,154
2020-02-19,2,0,None,263,26,23,247,218,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",41,87,25,27,9,9,11,3,8,202
2020-02-20,3,0,None,161,25,16,209,231,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",41,57,26,19,9,8,11,1,11,198
2020-02-21,4,0,None,85,25,23,194,228,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",46,56,23,19,8,7,14,4,12,171
2020-02-22,5,1,None,132,26,28,216,221,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",54,68,21,21,6,12,14,7,9,203
2020-02-23,6,1,None,257,27,24,178,207,Air Quality Alert: masks recommended; increase respiratory stock,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",57,72,23,20,8,5,13,2,10,156
2020-02-24,0,0,None,319,26,19,157,199,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",29,48,19,25,0,5,6,4,14,153
2020-02-25,1,0,None,239,27,36,179,177,Air Quality Alert: masks recommended; increase respiratory stock,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",46,64,38,22,3,7,7,3,14,150
2020-02-26,2,0,None,173,27,17,189,192,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",39,47,25,25,6,6,13,7,10,155
2020-02-27,3,0,None,161,26,23,167,188,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",35,57,23,23,1,2,12,2,8,139
2020-02-28,4,0,None,236,26,26,247,209,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",48,79,26,30,9,13,18,3,12,186
2020-02-29,5,1,None,308,26,15,231,227,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",53,55,29,31,3,10,10,7,10,188
2020-03-01,6,1,None,114,25,19,204,249,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",42,65,21,20,14,7,11,3,7,193
2020-03-02,0,0,None,76,24,23,234,236,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",40,63,27,25,7,15,16,7,10,196
2020-03-03,1,0,None,215,24,27,238,239,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",53,92,27,29,11,4,11,4,13,202
2020-03-04,2,0,None,121,25,24,256,251,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",60,55,40,26,11,6,16,3,15,195
2020-03-05,3,0,None,188,24,21,219,253,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",44,58,28,31,6,10,12,5,9,177
2020-03-06,4,0,None,155,25,26,161,230,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",39,62,15,18,9,7,9,2,13,137
2020-03-07,5,1,None,163,24,19,270,227,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",47,90,39,39,3,9,13,7,10,229
2020-03-08,6,1,None,198,23,29,323,267,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",76,89,38,42,12,17,19,8,14,268
2020-03-09,0,0,None,195,24,21,288,313,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",61,73,38,32,10,4,18,8,12,258
2020-03-10,1,0,None,49,25,13,291,315,Normal,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",59,59,37,34,7,14,15,8,9,235
2020-03-11,2,0,None,121,25,30,271,299,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",57,71,31,31,6,11,17,5,14,224
2020-03-12,3,0,None,214,24,22,183,266,Air Quality Alert: masks recommended; increase respiratory stock,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",47,60,22,19,3,3,12,4,9,153
2020-03-13,4,0,None,63,23,20,198,232,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",44,52,23,16,4,12,10,3,10,157
2020-03-14,5,1,Holi,95,25,26,313,252,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,68,"{""nurses"":40,""doctors"":16,""support"":12}",81,102,34,31,6,9,17,8,11,230
2020-03-15,6,1,Holi,101,26,29,324,291,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",58,93,37,30,7,13,22,7,24,327
2020-03-16,0,0,None,131,27,20,231,300,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",51,68,22,28,5,10,21,3,13,210
2020-03-17,1,0,None,54,27,19,224,276,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",49,67,23,35,8,8,16,7,8,183
2020-03-18,2,0,None,155,28,21,226,246,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",31,48,23,26,8,16,15,3,13,200
2020-03-19,3,0,None,137,26,17,279,252,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",64,72,34,42,7,12,22,9,19,218
2020-03-20,4,0,None,174,26,14,203,245,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",47,51,19,21,7,12,13,6,7,140
2020-03-21,5,1,None,94,25,15,227,253,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",40,64,21,21,6,13,19,3,14,196
2020-03-22,6,1,None,133,26,14,192,214,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",41,47,25,13,7,9,13,7,9,167
2020-03-23,0,0,None,152,28,22,207,217,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",56,76,27,14,4,7,17,10,8,166
2020-03-24,1,0,None,130,28,21,235,222,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",60,64,27,29,13,9,14,2,7,219
2020-03-25,2,0,None,148,28,27,219,229,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",43,65,24,23,3,11,12,5,9,219
2020-03-26,3,0,None,135,28,17,209,242,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",56,51,29,25,9,15,4,5,8,179
2020-03-27,4,0,None,134,29,14,286,254,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",66,83,37,36,3,14,14,3,14,255
2020-03-28,5,1,None,86,29,24,194,244,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",50,59,19,16,6,7,12,6,14,167
2020-03-29,6,1,None,218,29,24,254,262,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",58,57,28,29,5,9,13,4,8,221
2020-03-30,0,0,None,96,28,19,205,229,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",54,48,17,16,6,10,12,6,14,164
2020-03-31,1,0,None,143,28,27,264,255,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",58,70,28,32,15,11,14,3,13,223
2020-04-01,2,0,None,42,28,18,291,276,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",73,75,50,30,9,7,20,6,10,254
2020-04-02,3,0,None,186,28,18,196,273,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",37,66,21,22,6,7,13,3,14,192
2020-04-03,4,0,None,119,28,26,259,257,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",63,74,39,28,8,11,17,4,13,231
2020-04-04,5,1,None,199,28,20,197,226,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",33,66,31,20,1,3,17,4,12,181
2020-04-05,6,1,None,89,28,24,209,230,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",47,63,18,16,4,10,15,5,8,167
2020-04-06,0,0,None,100,27,23,223,217,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",35,60,34,22,5,10,8,4,17,218
2020-04-07,1,0,None,129,27,18,206,225,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",62,57,23,25,7,4,17,3,11,183
2020-04-08,2,0,None,111,27,15,220,231,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",45,64,27,30,6,6,11,4,11,198
2020-04-09,3,0,None,209,27,17,272,243,Air Quality Alert: masks recommended; increase respiratory stock,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",49,71,31,42,14,5,8,7,21,227
2020-04-10,4,0,None,113,28,21,231,260,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",36,70,29,22,9,17,14,5,6,216
2020-04-11,5,1,None,152,29,20,247,262,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",56,66,30,24,12,9,11,2,13,213
2020-04-12,6,1,None,137,29,23,237,248,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",56,90,27,24,6,13,14,6,14,218
2020-04-13,0,0,None,155,29,19,224,253,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",46,58,27,24,3,7,11,8,11,195
2020-04-14,1,0,None,98,30,11,210,238,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",40,76,24,17,7,10,13,3,9,175
2020-04-15,2,0,None,167,30,21,337,278,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,72,"{""nurses"":43,""doctors"":17,""support"":12}",64,82,41,38,12,11,24,6,16,268
2020-04-16,3,0,None,84,29,20,258,280,Normal,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",49,84,24,34,4,4,15,3,6,216
2020-04-17,4,0,None,227,29,22,282,306,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",68,79,32,33,10,5,18,8,15,236
